"Abiotrophia" "Acetitomaculum" "Acidaminobacter" "Actinobaculum" "Actinotignum" "Aggregatibacter" "Akkermansia" "Alkalibacter" "Alloprevotella" "Alloscardovia" "Anaeroglobus" "Anaeroplasma" "Anaerosolibacter" "Anaerostipes" "Anaerovorax" "Arcobacter" "Arthrobacter" "Azorhizophilus" "Bavariicoccus" "Bifidobacterium" "Brachyspira" "Bulleidia" "Butyrivibrio" "Carnobacterium" "Catabacter" "Cedecea" "Christensenella" "Cloacibacterium" "Clostridium.XI" "Clostridium.XlVb" "Coriobacterium" "Cosenzaea" "Cronobacter" "Desulfohalobium" "Dysgonomonas" "Erwinia" "Erysipelothrix" "Erysipelotrichaceae_incertae_sedis" "Facklamia" "Falsiporphyromonas" "Finegoldia" "Fusicatenibacter" "Gardnerella" "Geopsychrobacter" "Haemophilus" "Herbaspirillum" "Howardella" "Hungatella" "Intestinibacter" "Kandleria" "Lactococcus" "Lawsonia" "Leclercia" "Lelliottia" "Mangrovibacter" "Mangrovibacterium" "Melissococcus" "Meniscus" "Mesorhizobium" "Methanobrevibacter" "Methanosphaera" "Methylobacterium" "Mobiluncus" "Moellerella" "Natranaerovirga" "Neisseria" "Obesumbacterium" "Odoribacter" "Oscillibacter" "Parabacteroides" "Parvimonas" "Pelomonas" "Pelospora" "Peptostreptococcus" "Pilibacter" "Piscinibacter" "Plesiomonas" "Porphyromonas" "Propionispora" "Providencia" "Pseudomonas" "Pseudoramibacter" "Pseudoxanthomonas" "Puniceicoccus" "Ralstonia" "Renibacterium" "Romboutsia" "Rosenbergiella" "Rothia" "Samsonia" "Schwartzia" "Sharpea" "Sphingomonas" "Sporacetigenium" "Subdoligranulum" "Sutterella" "Tepidimicrobium" "Terrisporobacter" "Varibaculum" "Victivallis"
"529" 0 2 0 0 0 0 2501 0 8 0 125 0 0 185 20 0 0 0 0 597 0 0 44 0 0 0 16 0 0 142 12 0 0 0 0 0 0 0 0 0 0 665 0 0 0 0 1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1062 520 3933 6 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 116 0 0 0 0 0 0 0 6 4562 0 0 0 1
"530" 0 2 2 0 0 0 5 0 263 0 0 14 0 3070 109 0 0 0 0 1321 0 0 69 0 4 0 80 0 0 112 48 0 0 0 0 0 0 0 0 0 0 95 0 0 1 0 146 57 2 0 0 2 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 865 7943 4516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 1 158 0 0 0 287
"531" 0 2 0 0 0 0 1938 0 45 0 0 0 0 279 20 0 0 0 0 742 0 0 495 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 1472 0 0 219 0 67 32 722 0 191 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1905 1188 524 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0 0 1 5 2326 0 669 0 0
"532" 0 1 3 0 0 0 9 0 4 0 0 0 0 1250 39 0 0 0 0 4 0 0 651 0 0 0 34 0 0 753 0 0 0 0 0 0 0 1 0 0 0 2066 0 0 27 0 1 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 993 397 915 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 473 0 0 0 0 0 0 1 1 6 0 0 0 0
"533" 0 0 0 0 0 0 2 0 47 0 0 0 0 41 28 0 0 0 0 3 0 0 84 0 0 0 172 0 0 69 4 0 0 0 0 0 0 0 0 0 0 1048 0 0 31 0 26 114 5 0 4 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1768 2079 1513 3 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 93 0 2 0 0 0 0 0 4 2955 0 0 0 0
"534" 0 1 0 0 0 0 401 0 13 0 2 0 0 69 3 0 0 0 0 5279 0 0 160 0 5 0 7 0 0 1 0 1 0 0 0 0 0 35 0 0 0 13 0 0 0 0 0 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2964 13544 2 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 6 0 0 0 0
"535" 0 2 0 0 0 0 13 0 9327 0 10 0 0 76 20 0 0 0 0 254 0 0 248 3 0 0 51 0 0 31 0 0 0 0 0 0 0 0 0 0 0 118 2 0 263 0 157 10 15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 511 1143 880 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 204 0 0 0 0 0 0 0 7 5292 0 3 0 811
"536" 0 1 1 0 0 0 5 0 6 0 0 0 0 1100 21 0 0 0 0 5 0 0 892 0 0 0 45 0 0 1060 0 0 0 0 0 0 0 3 0 6 0 3880 0 0 107 0 0 60 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 7 2379 716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 0 0 0 0 0 0 0 4 5 0 0 0 0
"537" 0 1 0 0 0 0 0 0 10 0 2 0 0 123 16 0 0 0 0 2 0 0 7 0 0 0 26 0 0 139 0 0 0 0 0 0 0 4 0 0 0 11 0 0 0 0 0 182 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1245 4059 5681 0 0 0 0 0 0 0 12 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 62 8 0 0 0 0
"539" 0 4 1 0 0 0 42 0 22 0 52 0 0 152 10 0 0 0 0 1647 0 0 363 0 0 0 17 0 0 88 15 0 0 0 0 0 0 0 0 0 0 1110 1 0 249 0 1 10 56 0 3 4 54 0 2 0 3 0 0 59 0 0 0 0 1 0 0 1817 1918 1534 3 0 0 1 5 0 0 1 0 0 1 0 0 0 0 0 156 0 10 0 0 0 0 1 15 1379 0 91 0 0
"540" 0 0 0 0 0 0 0 0 6 0 0 0 0 69 0 0 0 0 0 0 0 0 2 0 0 0 5 0 0 342 0 1 0 0 0 0 0 4 0 0 0 669 0 0 3 0 1 23 1 0 31 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 704 509 1401 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 1 2 3 0 0 0 0 0 6 2 0 0 0 1
"541" 0 1 0 0 0 0 2253 0 56 1 64 0 0 151 52 0 0 0 0 3576 0 0 6 0 3 0 83 0 1 42 39 0 0 0 0 0 0 10 0 0 0 3901 12 0 0 0 0 25 774 0 3 0 0 0 2 0 1 0 0 3 0 0 0 0 0 0 0 2331 1597 5072 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 34 3 0 0 0 0 0 0 16 4853 0 23 0 0
"542" 0 7 0 0 0 0 56 0 7 0 1 0 0 5792 1 0 0 0 0 20218 0 0 364 0 0 0 0 0 0 105 9 0 0 0 0 0 0 0 0 0 0 5774 19 0 1860 0 1 6 132 0 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 132 2379 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 176 0 0 0 0 0 0 1 43 6734 0 11 0 0
"543" 0 1 2 0 0 0 3 0 26 0 0 0 0 828 22 0 0 0 0 17 0 0 440 0 3 0 2 0 0 226 26 0 0 0 0 0 0 0 0 6 0 164 0 0 99 0 1 51 3 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 249 512 463 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 31 0 1 0 0 0 0 0 9 2518 0 0 0 2
"544" 0 17 1 0 0 0 2722 0 7 0 0 0 0 533 81 0 0 0 0 1611 0 0 32 0 16 0 22 0 2 81 22 0 3 0 0 0 0 3 0 0 0 1204 1 0 121 0 13 53 305 0 22 0 22 0 4 0 2 0 0 49 0 0 0 0 6 0 0 549 2516 2731 0 0 0 0 11 0 0 0 0 0 8 1 0 0 0 0 360 0 1 21 0 0 0 0 19 1576 0 58 0 1
"545" 0 0 0 0 0 0 44 0 2 0 0 4 0 245 47 0 0 0 0 38 0 0 156 0 15 0 25 0 0 661 14 0 0 0 0 0 0 0 0 0 0 771 0 0 10 0 2 147 2 0 0 0 14 0 3 0 5 0 0 0 0 0 0 0 2 0 0 873 803 4370 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 14 0 7 0 0 0 0 19 9 0 0 0 0
"546" 0 1 1 0 0 0 3518 0 13 0 0 0 0 336 66 0 0 0 0 3786 0 0 3 0 13 0 68 0 0 13 20 0 0 0 0 0 0 1 0 0 3 2832 0 0 0 0 1 22 61 1 0 0 1 0 0 0 0 0 0 66 0 0 0 0 1 0 0 1424 3559 26 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 12 4 0 2 0 126
"547" 0 1 0 0 0 0 2943 0 11 0 0 0 0 121 25 0 0 0 0 1273 0 0 1246 0 1 0 50 0 0 46 0 0 0 0 0 0 0 1 0 0 0 1304 2 0 4 0 1 26 17 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1795 1158 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 3 3 0 0 0 0
"548" 0 0 1 0 0 0 10 0 58 0 0 0 0 92 0 0 0 0 0 240 0 0 526 0 0 0 5 0 0 163 6 0 0 1 0 0 0 6 0 0 0 1044 0 0 17 0 1 20 12 0 82 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 478 172 6151 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2662 0 0 0 97
"550" 1 5 0 0 0 0 34 0 12 1 1 0 0 236 0 0 0 0 0 13306 0 0 774 0 1 0 0 0 0 92 5 0 0 0 0 0 0 11 0 1 0 8394 30 0 0 0 4 54 106 0 41 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 7 95 7616 0 0 0 0 43 0 0 2 0 0 1 0 0 0 0 0 31 0 31 0 0 0 0 0 8 9 0 8 0 0
"551" 0 1 0 0 0 0 735 0 3 0 0 0 0 690 12 0 0 0 0 87 0 0 418 0 0 0 32 0 0 58 5 0 0 0 0 0 0 0 0 0 0 778 0 0 208 0 97 21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1898 4745 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 578 0 0 0 0 0 0 1 4 32 0 0 0 0
"552" 0 3 0 0 0 0 12 0 3129 0 0 0 0 634 13 0 0 0 0 52 0 0 532 0 1 0 35 0 0 909 1 0 0 0 0 0 0 0 0 0 0 1733 0 0 1 0 0 39 0 4 5 0 25 0 5 0 0 0 0 0 0 0 0 0 0 0 8 469 1071 536 0 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 28 0 0 0 0 0 0 0 18 6830 0 1 0 0
"553" 0 1 0 0 0 0 2499 0 23 0 0 0 0 349 46 0 0 0 0 303 0 0 537 0 3 0 12 0 1 379 3 0 0 0 0 0 0 3 0 0 0 1478 0 0 57 0 1 27 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 739 853 1410 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 2 0 0 0 0 0 13 1485 0 0 0 1
"554" 0 5 1 0 0 0 52 0 37 0 0 0 0 1511 34 0 0 0 0 314 0 0 1014 0 1 0 6 0 0 289 21 0 0 0 0 0 0 4 0 0 0 1328 1 0 100 0 3 19 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 721 952 2859 1 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 148 0 0 0 0 0 0 2 16 3965 0 1 0 0
"555" 0 0 0 0 0 0 8 0 7161 0 0 0 0 629 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 356 3 0 0 0 0 0 0 15 0 0 0 937 0 0 1 0 2 19 0 0 105 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 390 3747 9419 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 123 0 3 0 0 0 0 0 48 29 0 0 0 1
"556" 0 2 0 0 0 0 5620 0 10 0 0 0 0 75 13 0 0 0 0 7 0 0 5 0 3 0 28 0 1 103 0 0 0 0 0 0 0 35 0 1 0 3684 0 0 0 0 2 14 175 0 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2365 3169 2800 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 32 14 0 0 0 3
"557" 0 4 5 0 0 0 2 0 3415 0 1 0 0 1153 31 0 0 0 0 5 0 0 7636 0 2 0 4 0 0 257 7 0 0 0 0 0 0 0 0 0 0 1135 0 0 69 0 3 89 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 235 338 1177 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 3123 0 0 0 73
"558" 0 46 2 0 0 0 5997 287 2 0 0 1239 0 588 90 0 80 0 0 2079 0 0 1 0 7 0 68 0 0 23 1 0 0 0 0 0 0 0 0 6428 0 307 1 0 5 0 70 2 9 0 0 0 1 0 1 0 0 0 0 653 0 0 0 0 0 0 0 1156 2060 3063 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 25 104 0 3 0 0 0 0 0 6 16 0 17 0 5
"559" 0 71 0 0 0 0 134 0 44 0 0 0 2 1112 28 2 0 0 0 1 0 0 443 0 18 0 14 0 2 55 6 0 0 0 0 0 0 2 0 0 0 764 0 0 369 0 0 23 11 0 2 3 0 0 0 0 0 0 0 176 31 0 0 0 0 0 0 569 936 1344 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 261 0 0 0 0 0 0 0 6 1119 0 58 0 195
"561" 1 1 0 2 0 47 0 0 1 0 1 0 0 117 8 0 0 0 0 411 0 0 1415 0 0 0 9 0 35 31 4 0 0 0 0 3 0 0 0 1 0 421 2 0 1417 0 189 14 155 0 67 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 5 859 459 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 2830 0 0 0 0 0 0 2 3 3 0 313 0 0
"562" 0 3 0 0 0 0 2 0 8 0 0 0 0 399 1 0 0 0 0 207 0 0 892 0 0 0 0 0 0 1661 3 0 0 0 0 0 0 10 0 0 0 538 0 0 0 2 0 15 4 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 316 1710 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1209 5 20 0 0 0 0 2 6 3253 0 0 0 0
"563" 0 3 1 0 0 0 1 0 5227 0 0 0 0 836 163 0 0 0 0 8 0 0 286 0 0 0 22 0 0 631 3 0 0 0 0 0 0 0 0 0 0 2242 0 0 116 0 122 32 0 0 5 0 0 0 0 0 1 0 0 34 0 0 0 0 1 3 0 895 1201 1733 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 31 2 0 0 0 0
"564" 0 17 1 0 0 4 157 0 4 0 0 0 0 863 18 0 0 0 0 954 0 0 419 0 42 0 15 0 0 42 0 0 0 0 0 0 0 0 0 0 0 2163 0 0 169 0 0 51 758 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 2 1682 721 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 557 0 1 0 0 0 0 1 17 32 0 725 0 0
"565" 0 2 0 0 0 0 3 0 4531 0 24 0 0 99 25 0 0 0 0 722 0 12 909 0 0 0 9 0 0 42 15 0 0 0 0 0 0 0 0 1 2 352 3 0 164 0 51 47 3 0 0 1 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 211 233 1408 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 29 0 0 0 1 0 0 0 4 1919 0 0 0 61
"566" 0 1 0 0 0 0 4742 0 10 0 0 0 0 393 0 0 0 0 0 331 0 0 0 0 0 0 3 0 0 879 2 0 0 0 0 0 0 2 0 0 0 61 0 0 0 0 0 35 0 0 45 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8 318 6243 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6 0 8 0 0 0 0 0 2 993 0 1 0 0
"567" 0 2 1 0 0 0 33 0 9 0 0 0 0 851 53 0 0 0 0 856 0 0 248 0 0 0 41 0 0 212 45 0 0 0 0 0 0 2 0 0 6 2260 1 0 88 0 1 17 4 0 44 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 674 1018 6427 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 6 2666 0 3 0 0
"210" 0 117 0 0 0 0 7 0 14 0 0 0 0 504 26 0 0 0 0 2468 0 0 464 0 91 0 102 0 0 46 7 0 0 0 1 0 0 1 0 0 3 1552 0 0 60 0 18 28 790 0 2 0 0 0 1 0 0 0 0 0 0 0 2 0 0 2 1 547 2666 2010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 2 0 0 0 0 0 0 11 2537 0 154 0 36
"213" 0 4 0 0 0 0 1214 0 3 0 0 0 0 572 2 0 0 0 0 11 0 0 370 0 0 0 3 0 0 312 1 0 0 0 0 0 0 10 0 0 0 2054 0 0 0 0 1 19 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2193 120 4144 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 6 12 0 1 0 1
"214" 0 4 0 0 0 5 134 0 3347 0 0 0 0 3149 16 0 0 0 0 7575 0 0 500 1 0 0 6 0 0 141 5 0 0 0 0 0 0 0 0 0 0 438 11 0 180 0 17 45 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 40 398 1773 1 0 0 0 8 0 0 10 0 0 0 0 0 0 0 0 2315 0 0 0 0 0 0 0 21 124 0 1 0 1
"215" 0 20 0 0 0 0 9001 0 33 0 0 0 0 379 88 0 0 0 0 2380 0 0 114 0 0 0 33 0 1 608 4 0 0 0 0 0 0 1 0 0 0 4027 0 0 0 0 1 129 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 8 1398 4631 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 47 3619 0 1 10 1
"216" 0 7 0 0 0 0 684 0 72 0 6 0 0 46 141 0 0 0 0 86 0 0 427 0 21 0 36 0 0 46 36 0 0 0 1 0 0 0 0 0 0 1131 0 0 0 0 1 81 141 0 0 0 1 0 0 0 0 0 0 61 29 0 0 0 3 0 0 359 7957 2697 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 68 0 3 18 0 0 0 0 21 4014 0 49 0 892
"217" 0 3 0 0 0 25 7 0 25 0 3 0 0 440 76 0 0 0 0 4350 0 1 234 0 0 0 23 0 0 200 14 0 0 0 0 0 0 0 0 0 0 1300 3 0 714 0 1 78 0 0 15 0 0 0 0 0 0 0 0 25 6 0 0 0 0 3 0 2085 2464 1642 3 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 18 0 23 0 0 0 0 0 78 5 0 1 0 429
"218" 0 1 0 0 0 0 12 0 7099 0 13 92 0 61 48 0 0 0 0 80 0 0 2678 0 0 0 20 0 0 9 1 0 0 0 1 0 0 0 0 0 0 407 0 0 271 0 77 12 198 0 10 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 114 1039 589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 5 3250 0 46 0 717
"219" 0 1 0 0 0 5 132 0 13837 0 0 0 0 58 4 0 0 0 0 9 0 0 562 0 1 0 2 0 0 721 2 0 0 0 0 0 0 0 0 0 0 345 0 0 22 0 237 25 10 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 6 592 445 3 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 1 0 0 0 0 0 0 0 3 8932 0 17 0 6
"220" 0 1 0 0 0 0 1 0 5 19 0 0 0 265 0 0 0 0 0 560 0 1 1 0 0 0 0 0 41 69 7 0 0 0 0 0 0 3 0 0 0 14 0 0 114 0 16 135 16 0 88 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 147 40139 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1 5 0 1 0 0
"221" 0 1 0 0 0 0 401 0 9 0 0 0 0 877 30 0 0 0 0 335 0 0 744 0 0 0 27 0 0 398 1 0 0 0 1 0 0 0 0 0 0 3937 0 0 0 0 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 512 1761 5836 0 0 0 0 2 0 0 12 0 0 0 0 0 0 0 0 84 0 2 0 0 0 0 0 3 3 0 1 0 1
"223" 0 1 0 1 0 12 2 0 47 0 0 0 0 2453 1 0 0 0 0 2069 0 0 760 0 0 0 0 0 2 1054 1 0 0 0 0 0 0 6 0 0 0 7210 0 0 844 0 343 10 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 724 302 6645 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 20 0 5 0 0 0 0 0 7 6726 0 1 0 1
"224" 0 9 0 0 0 0 2336 0 45 0 0 0 0 233 2 0 0 0 0 2 0 0 884 0 0 0 1 0 0 118 3 0 0 0 1 0 0 0 0 0 0 1225 0 1 2 2 1 35 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 285 1168 3915 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 32 9 0 1 0 476
"225" 0 1 0 0 0 0 558 0 702 0 0 0 0 96 21 0 0 0 0 74 0 0 280 0 14 0 6 0 0 7 3 0 0 0 0 0 0 0 0 0 0 272 0 0 25 0 2 4 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 644 1165 1660 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 36 0 3 0 0 0 0 0 2 3793 0 48 0 130
"227" 0 1 0 0 0 0 103 0 107 0 14 0 0 169 0 0 0 0 0 544 0 0 442 0 1 0 0 0 6 265 1 0 0 0 0 0 0 0 0 0 0 916 9 0 956 0 79 36 197 3 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 63 164 587 0 0 0 0 8 0 0 0 0 0 2 0 0 0 0 0 4 0 3 0 0 0 0 0 2 1240 0 1 0 1
"229" 0 1 0 0 0 0 5 0 8 0 0 0 0 731 0 0 0 0 0 1314 0 0 719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2192 0 0 44 0 1 6 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 50 4473 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 628 0 0 0 0 0 0 0 1 4 0 1 0 0
"231" 0 1 0 0 0 0 98 0 16 0 0 0 0 338 0 0 0 0 0 4 0 0 774 0 0 0 0 0 0 167 5 0 0 0 0 0 0 1 0 0 0 2148 0 0 10 0 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 243 4469 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 0 7 0 0 0 0 0 2 9407 0 1 0 0
"233" 0 1 0 0 0 0 437 0 39 0 0 0 0 812 24 0 0 0 0 4 0 1 109 0 5 0 0 0 0 769 2 0 0 0 0 0 0 0 0 0 7 5156 0 0 0 0 1 38 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2570 826 6816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 0 0 0 0 0 0 0 4 10 0 1 0 0
"234" 3 2 0 0 2 0 249 0 7 0 0 0 0 1603 43 0 0 0 0 113 0 0 165 0 0 0 88 0 0 897 2 0 0 0 0 0 0 9 0 0 0 2018 1 0 38 0 1 36 52 3 12 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2848 1068 3 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 5 4 31 0 0 0 0 0 28 4217 0 1 0 0
"235" 0 1 0 0 0 0 55 0 4 0 0 0 0 786 11 0 0 0 0 26273 0 1 225 0 0 0 8 0 0 25 4 0 0 0 0 0 0 10 0 0 0 11536 13 0 0 0 1 19 4 0 0 0 23 0 1 0 0 0 0 0 0 0 0 0 0 0 0 64 430 1235 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 408 0 0 0 0 0 0 3 5 6156 0 1 0 0
"236" 0 4 0 2 0 0 20 0 13 0 0 0 0 371 19 0 0 0 0 2590 0 0 227 0 4 0 2 0 0 364 8 0 0 0 0 0 0 40 0 0 1 121 0 0 186 0 97 8 0 0 53 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1050 949 1210 0 0 0 0 21 0 0 0 0 0 9 0 0 0 0 0 16 0 28 0 0 0 0 0 7 4 0 1 0 1
"237" 0 1 0 0 0 0 4 0 6 0 3 0 0 526 0 0 0 0 0 1659 0 1 4 0 0 0 0 0 0 13 4 0 0 0 0 0 0 0 0 0 1 630 3 0 176 0 1 17 7 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179 55 2197 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 136 0 0 0 0 0 0 0 1 1 0 1 0 0
"238" 0 1 0 0 0 0 2889 0 5 0 0 0 0 4542 1 0 0 0 0 1335 0 0 58 0 0 0 22 0 0 2719 1 0 0 0 1 0 0 66 0 0 0 18 0 0 866 0 1 71 0 0 68 0 0 0 0 0 3 0 0 0 0 5 0 0 0 0 0 4 1162 8328 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 7 0 3 0 0 0 0 0 2 83 0 1 0 1
"239" 0 1 0 0 0 0 7197 0 20 0 0 0 0 582 8 0 0 0 0 103 0 0 384 0 7 0 63 0 0 201 10 0 0 0 0 0 0 2 0 0 0 2272 0 0 88 0 110 46 11 0 15 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 530 905 3568 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 12 0 1 0 0 0 0 0 16 2817 0 29 0 410
"240" 3 1 0 0 0 0 4 0 19 0 0 0 0 336 44 0 0 0 0 967 0 0 281 0 0 0 6 0 3 123 34 0 0 0 0 0 0 2 0 0 0 1092 5 0 9 0 2 39 81 0 33 0 35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2110 1224 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 122 4 0 0 0 0 0 0 14 1987 0 1 0 1
"241" 0 1 0 0 0 0 4 0 33 0 0 0 0 584 21 0 0 0 0 0 0 0 653 0 0 0 41 0 0 290 1 0 0 0 0 0 0 3 0 0 0 2014 0 0 8 0 1 32 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 328 1270 3813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 9 1 0 1 0 1
"242" 0 6 0 0 0 0 4 0 6 0 37 0 0 2501 0 0 0 0 0 124 0 0 749 0 14 0 0 0 0 427 1 0 0 0 0 0 0 20 0 0 0 1038 0 0 59 0 1 17 6 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1024 750 737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 111 0 0 0 0 0 0 0 2 4755 0 1 0 1
"244" 0 1 0 0 0 0 16 0 13 0 0 0 0 80 5 0 0 0 0 2918 0 0 137 0 0 0 8 0 0 108 7 0 0 0 0 0 0 0 0 0 0 4967 0 0 0 0 101 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3413 8367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 2285 0 1 0 1
