"Abiotrophia" "Acetitomaculum" "Acidaminobacter" "Actinobaculum" "Actinotignum" "Aggregatibacter" "Akkermansia" "Alkalibacter" "Alloprevotella" "Alloscardovia" "Anaeroglobus" "Anaeroplasma" "Anaerosolibacter" "Anaerostipes" "Anaerovorax" "Arcobacter" "Arthrobacter" "Azorhizophilus" "Bavariicoccus" "Bifidobacterium" "Brachyspira" "Bulleidia" "Butyrivibrio" "Carnobacterium" "Catabacter" "Cedecea" "Christensenella" "Cloacibacterium" "Clostridium.XI" "Clostridium.XlVb" "Coriobacterium" "Cosenzaea" "Cronobacter" "Desulfohalobium" "Dysgonomonas" "Erwinia" "Erysipelothrix" "Erysipelotrichaceae_incertae_sedis" "Facklamia" "Falsiporphyromonas" "Finegoldia" "Fusicatenibacter" "Gardnerella" "Geopsychrobacter" "Haemophilus" "Herbaspirillum" "Howardella" "Hungatella" "Intestinibacter" "Kandleria" "Lactococcus" "Lawsonia" "Leclercia" "Lelliottia" "Mangrovibacter" "Mangrovibacterium" "Melissococcus" "Meniscus" "Mesorhizobium" "Methanobrevibacter" "Methanosphaera" "Methylobacterium" "Mobiluncus" "Moellerella" "Natranaerovirga" "Neisseria" "Obesumbacterium" "Odoribacter" "Oscillibacter" "Parabacteroides" "Parvimonas" "Pelomonas" "Pelospora" "Peptostreptococcus" "Pilibacter" "Piscinibacter" "Plesiomonas" "Porphyromonas" "Propionispora" "Providencia" "Pseudomonas" "Pseudoramibacter" "Pseudoxanthomonas" "Puniceicoccus" "Ralstonia" "Renibacterium" "Romboutsia" "Rosenbergiella" "Rothia" "Samsonia" "Schwartzia" "Sharpea" "Sphingomonas" "Sporacetigenium" "Subdoligranulum" "Sutterella" "Tepidimicrobium" "Terrisporobacter" "Varibaculum" "Victivallis"
"529" 0 2 0 0 0 0 2501 0 8 0 125 0 0 185 20 0 0 0 0 597 0 0 44 0 0 0 16 0 0 142 12 0 0 0 0 0 0 0 0 0 0 665 0 0 0 0 1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1062 520 3933 6 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 116 0 0 0 0 0 0 0 6 4562 0 0 0 1
"530" 0 2 2 0 0 0 5 0 263 0 0 0 0 3070 109 0 0 0 0 1321 0 0 69 0 4 0 80 0 0 112 48 0 0 0 0 0 0 0 0 0 0 95 0 0 1 0 146 57 2 0 0 2 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 865 7943 4516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 1 158 0 0 0 287
"531" 0 2 0 0 0 0 1938 0 45 0 0 0 0 279 20 0 0 0 0 742 0 0 495 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 1472 0 0 219 0 67 32 722 0 191 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1905 1188 524 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0 0 1 5 2326 0 669 0 0
"532" 0 1 3 0 0 0 9 0 4 0 0 0 0 1250 39 0 0 0 0 4 0 0 651 0 0 0 34 0 0 753 0 0 0 0 0 0 0 1 0 0 0 2066 0 0 27 0 1 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 993 397 915 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 473 0 0 0 0 0 0 1 1 6 0 0 0 0
"533" 0 0 0 0 0 0 2 0 47 0 0 0 0 41 28 0 0 0 0 3 0 0 84 0 0 0 172 0 0 69 4 0 0 0 0 0 0 0 0 0 0 1048 0 0 31 0 26 114 5 0 4 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1768 2079 1513 3 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 93 0 2 0 0 0 0 0 4 2955 0 0 0 0
"534" 0 1 0 0 0 0 401 0 13 0 2 0 0 69 3 0 0 0 0 5279 0 0 160 0 5 0 7 0 0 1 0 0 0 0 0 0 0 35 0 0 0 12 0 0 0 0 0 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2964 13544 2 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 6 0 0 0 0
"535" 0 2 0 0 0 0 13 0 9327 0 10 0 0 76 20 0 0 0 0 254 0 0 248 3 0 0 51 0 0 31 0 0 0 0 0 0 0 0 0 0 0 118 2 0 263 0 157 10 15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 511 1143 880 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 204 0 0 0 0 0 0 0 7 5292 0 3 0 811
"536" 0 1 1 0 0 0 5 0 6 0 0 0 0 1100 21 0 0 0 0 5 0 0 892 0 0 0 45 0 0 1060 0 0 0 0 0 0 0 3 0 4 0 3880 0 0 107 0 0 60 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 7 2379 716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 0 0 0 0 0 0 0 4 5 0 0 0 0
"537" 0 1 0 0 0 0 0 0 10 0 2 0 0 123 16 0 0 0 0 2 0 0 7 0 0 0 26 0 0 139 0 0 0 0 0 0 0 4 0 0 0 10 0 0 0 0 0 182 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1245 4059 5681 0 0 0 0 0 0 0 12 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 62 8 0 0 0 0
"539" 0 4 1 0 0 0 42 0 22 0 52 0 0 152 10 0 0 0 0 1647 0 0 363 0 0 0 17 0 0 88 15 0 0 0 0 0 0 0 0 0 0 1110 1 0 249 0 1 10 56 0 3 4 54 0 2 0 3 0 0 59 0 0 0 0 1 0 0 1817 1918 1534 3 0 0 1 5 0 0 1 0 0 1 0 0 0 0 0 156 0 10 0 0 0 0 1 15 1379 0 91 0 0
"540" 0 0 0 0 0 0 0 0 6 0 0 0 0 69 0 0 0 0 0 0 0 0 2 0 0 0 5 0 0 342 0 0 0 0 0 0 0 4 0 0 0 669 0 0 3 0 1 23 1 0 31 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 704 509 1401 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 1 2 3 0 0 0 0 0 6 2 0 0 0 1
"541" 0 1 0 0 0 0 2253 0 56 0 64 0 0 151 52 0 0 0 0 3576 0 0 6 0 3 0 83 0 1 42 39 0 0 0 0 0 0 10 0 0 0 3901 12 0 0 0 0 25 774 0 3 0 0 0 2 0 1 0 0 3 0 0 0 0 0 0 0 2331 1597 5072 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 34 3 0 0 0 0 0 0 16 4853 0 23 0 0
"542" 0 7 0 0 0 0 56 0 7 0 1 0 0 5792 1 0 0 0 0 20218 0 0 364 0 0 0 0 0 0 105 9 0 0 0 0 0 0 0 0 0 0 5774 19 0 1860 0 1 6 132 0 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 132 2379 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 176 0 0 0 0 0 0 1 43 6734 0 11 0 0
"543" 0 1 2 0 0 0 3 0 26 0 0 0 0 828 22 0 0 0 0 17 0 0 440 0 3 0 2 0 0 226 26 0 0 0 0 0 0 0 0 6 0 164 0 0 99 0 1 51 3 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 249 512 463 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 31 0 1 0 0 0 0 0 9 2518 0 0 0 2
"544" 0 17 1 0 0 0 2722 0 7 0 0 0 0 533 81 0 0 0 0 1611 0 0 32 0 16 0 22 0 2 81 22 0 0 0 0 0 0 3 0 0 0 1204 1 0 121 0 13 53 305 0 22 0 22 0 4 0 2 0 0 49 0 0 0 0 6 0 0 549 2516 2731 0 0 0 0 11 0 0 0 0 0 8 1 0 0 0 0 360 0 1 0 0 0 0 0 19 1576 0 58 0 1
"545" 0 0 0 0 0 0 44 0 2 0 0 0 0 245 47 0 0 0 0 38 0 0 156 0 15 0 25 0 0 661 14 0 0 0 0 0 0 0 0 0 0 771 0 0 10 0 2 147 2 0 0 0 14 0 3 0 5 0 0 0 0 0 0 0 2 0 0 873 803 4370 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 19 9 0 0 0 0
"546" 0 1 1 0 0 0 3518 0 13 0 0 0 0 336 66 0 0 0 0 3786 0 0 3 0 13 0 68 0 0 13 20 0 0 0 0 0 0 1 0 0 3 2832 0 0 0 0 1 22 61 0 0 0 1 0 0 0 0 0 0 66 0 0 0 0 1 0 0 1424 3559 25 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 12 4 0 2 0 126
"547" 0 1 0 0 0 0 2943 0 11 0 0 0 0 121 25 0 0 0 0 1273 0 0 1246 0 1 0 50 0 0 46 0 0 0 0 0 0 0 1 0 0 0 1304 2 0 4 0 1 26 17 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1795 1158 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 3 3 0 0 0 0
"548" 0 0 1 0 0 0 10 0 58 0 0 0 0 92 0 0 0 0 0 240 0 0 526 0 0 0 5 0 0 163 6 0 0 1 0 0 0 6 0 0 0 1044 0 0 17 0 1 20 12 0 82 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 478 172 6151 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2662 0 0 0 97
"550" 1 5 0 0 0 0 34 0 12 1 1 0 0 236 0 0 0 0 0 13306 0 0 774 0 1 0 0 0 0 92 5 0 0 0 0 0 0 11 0 1 0 8394 30 0 0 0 4 54 106 0 41 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 7 95 7616 0 0 0 0 43 0 0 2 0 0 1 0 0 0 0 0 31 0 31 0 0 0 0 0 8 9 0 8 0 0
"551" 0 1 0 0 0 0 735 0 3 0 0 0 0 690 12 0 0 0 0 87 0 0 418 0 0 0 32 0 0 58 5 0 0 0 0 0 0 0 0 0 0 778 0 0 208 0 97 21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1898 4745 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 568 0 0 0 0 0 0 1 4 32 0 0 0 0
"552" 0 3 0 0 0 0 12 0 3129 0 0 0 0 634 13 0 0 0 0 52 0 0 532 0 1 0 35 0 0 909 1 0 0 0 0 0 0 0 0 0 0 1733 0 0 1 0 0 39 0 0 5 0 25 0 5 0 0 0 0 0 0 0 0 0 0 0 0 469 1071 536 0 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 28 0 0 0 0 0 0 0 18 6830 0 1 0 0
"553" 0 1 0 0 0 0 2499 0 23 0 0 0 0 349 46 0 0 0 0 303 0 0 537 0 3 0 12 0 1 379 3 0 0 0 0 0 0 3 0 0 0 1478 0 0 57 0 1 27 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 739 853 1410 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 2 0 0 0 0 0 13 1485 0 0 0 1
"554" 0 5 1 0 0 0 52 0 37 0 0 0 0 1511 34 0 0 0 0 314 0 0 1014 0 1 0 6 0 0 289 21 0 0 0 0 0 0 4 0 0 0 1328 1 0 100 0 3 19 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 721 952 2859 1 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 148 0 0 0 0 0 0 2 16 3965 0 1 0 0
"555" 0 0 0 0 0 0 8 0 7161 0 0 0 0 629 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 356 3 0 0 0 0 0 0 15 0 0 0 937 0 0 1 0 2 19 0 0 105 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 390 3747 9419 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 123 0 3 0 0 0 0 0 48 29 0 0 0 1
"556" 0 2 0 0 0 0 5620 0 10 0 0 0 0 75 13 0 0 0 0 7 0 0 5 0 3 0 28 0 1 103 0 0 0 0 0 0 0 35 0 1 0 3684 0 0 0 0 2 14 175 0 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2365 3169 2800 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 32 14 0 0 0 3
"557" 0 4 5 0 0 0 2 0 3415 0 1 0 0 1153 31 0 0 0 0 5 0 0 7636 0 2 0 4 0 0 257 7 0 0 0 0 0 0 0 0 0 0 1135 0 0 69 0 3 89 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 235 338 1177 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 3123 0 0 0 73
"558" 0 46 2 0 0 0 5997 0 2 0 0 1239 0 588 90 0 80 0 0 2079 0 0 1 0 7 0 68 0 0 23 1 0 0 0 0 0 0 0 0 6428 0 307 1 0 5 0 70 2 9 0 0 0 1 0 1 0 0 0 0 653 0 0 0 0 0 0 0 1156 2060 3063 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 25 104 0 3 0 0 0 0 0 6 16 0 17 0 5
"559" 0 71 0 0 0 0 134 0 44 0 0 0 2 1112 28 0 0 0 0 1 0 0 443 0 18 0 14 0 2 55 6 0 0 0 0 0 0 2 0 0 0 764 0 0 369 0 0 23 11 0 2 3 0 0 0 0 0 0 0 176 0 0 0 0 0 0 0 569 936 1344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261 0 0 0 0 0 0 0 6 1119 0 58 0 195
"561" 1 1 0 0 0 47 0 0 0 0 1 0 0 117 8 0 0 0 0 411 0 0 1415 0 0 0 9 0 35 31 4 0 0 0 0 0 0 0 0 1 0 421 2 0 1417 0 189 14 155 0 67 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 5 859 459 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 2830 0 0 0 0 0 0 2 3 3 0 313 0 0
"562" 0 3 0 0 0 0 2 0 8 0 0 0 0 399 1 0 0 0 0 207 0 0 892 0 0 0 0 0 0 1661 3 0 0 0 0 0 0 10 0 0 0 538 0 0 0 0 0 15 4 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 316 1710 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1209 5 20 0 0 0 0 2 6 3253 0 0 0 0
"563" 0 3 1 0 0 0 1 0 5227 0 0 0 0 836 163 0 0 0 0 8 0 0 286 0 0 0 22 0 0 631 3 0 0 0 0 0 0 0 0 0 0 2242 0 0 116 0 122 32 0 0 5 0 0 0 0 0 1 0 0 34 0 0 0 0 1 3 0 895 1201 1733 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 31 2 0 0 0 0
"564" 0 17 1 0 0 4 157 0 4 0 0 0 0 863 18 0 0 0 0 954 0 0 419 0 42 0 15 0 0 42 0 0 0 0 0 0 0 0 0 0 0 2163 0 0 169 0 0 51 758 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 2 1682 721 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 557 0 1 0 0 0 0 1 17 32 0 725 0 0
"565" 0 2 0 0 0 0 3 0 4531 0 24 0 0 99 25 0 0 0 0 722 0 12 909 0 0 0 9 0 0 42 15 0 0 0 0 0 0 0 0 1 2 352 3 0 164 0 51 47 3 0 0 1 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 211 233 1408 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 4 1919 0 0 0 61
"566" 0 1 0 0 0 0 4742 0 10 0 0 0 0 393 0 0 0 0 0 331 0 0 0 0 0 0 3 0 0 879 2 0 0 0 0 0 0 2 0 0 0 61 0 0 0 0 0 35 0 0 45 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8 318 6243 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6 0 8 0 0 0 0 0 2 993 0 1 0 0
"567" 0 2 1 0 0 0 33 0 9 0 0 0 0 851 53 0 0 0 0 856 0 0 248 0 0 0 41 0 0 212 45 0 0 0 0 0 0 2 0 0 6 2260 1 0 88 0 1 17 4 0 44 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 674 1018 6427 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 6 2666 0 3 0 0
"210" 0 117 0 0 0 0 7 0 12 0 0 15 0 504 26 0 0 0 0 2468 0 0 465 0 82 0 103 0 0 47 6 0 0 0 0 0 0 2 0 0 3 1551 0 0 57 0 13 27 749 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 548 2666 2009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142 3 0 0 0 0 0 0 12 2536 0 154 0 26
"213" 0 3 0 0 0 0 1214 0 3 0 0 0 0 573 3 0 0 0 0 11 0 0 342 0 0 0 5 0 0 313 0 0 0 0 0 0 0 10 0 49 0 2054 0 0 0 0 1 20 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2192 69 4144 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 13 0 1 0 0
"214" 0 3 0 0 0 8 132 0 3474 0 0 0 0 3002 16 0 0 0 0 7076 0 0 473 0 0 0 11 0 0 141 4 0 0 0 0 0 0 0 0 29 0 439 10 0 177 0 10 46 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 39 398 1772 2 0 0 0 7 0 0 8 0 0 0 0 0 0 0 0 2314 0 0 0 0 0 0 0 21 132 0 1 0 0
"215" 0 15 0 0 0 0 8976 0 28 0 0 32 0 399 89 0 0 0 0 2380 0 0 106 0 0 0 40 0 0 609 3 0 0 0 0 1 0 1 0 35 0 3996 0 0 0 0 1 129 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 1397 4632 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 33 3589 0 1 0 0
"216" 0 5 0 0 0 0 691 0 77 0 4 0 0 45 140 0 0 0 0 87 0 0 411 0 16 0 41 0 0 47 30 0 0 0 0 0 0 0 0 0 0 1133 0 0 0 0 1 80 116 0 0 0 1 0 0 0 0 0 0 62 0 0 0 0 3 0 0 359 7958 2696 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 60 0 3 0 0 0 0 0 21 4014 0 44 0 880
"217" 0 2 0 0 0 23 7 0 24 0 3 0 0 436 75 0 0 0 0 4341 0 0 233 0 0 0 26 0 0 200 12 0 0 0 0 0 0 0 0 0 0 1300 3 0 716 0 1 79 0 0 12 0 0 0 0 0 0 0 0 32 0 0 0 0 0 1 0 2085 2465 1652 3 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 9 0 23 0 0 0 0 0 81 5 0 1 0 356
"218" 0 1 0 0 0 0 16 0 6878 0 9 1239 0 59 50 0 0 0 0 80 0 0 2678 0 0 0 22 0 0 10 0 0 0 0 0 0 0 0 0 0 0 403 0 0 264 0 72 14 192 0 6 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 114 1038 589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 1 0 0 0 5 3250 0 44 0 718
"219" 0 1 0 0 0 6 129 0 13365 0 0 0 0 58 3 0 0 0 0 8 0 0 578 0 1 0 6 0 0 728 2 0 0 0 0 0 0 0 0 0 0 342 0 0 23 0 238 25 7 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 5 588 445 3 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8932 0 34 0 5
"220" 0 1 0 0 0 0 1 0 4 19 0 0 0 259 0 0 0 0 0 561 0 0 0 0 0 0 1 0 38 68 6 0 0 0 0 0 0 4 0 0 0 5 0 0 116 0 14 135 9 0 84 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 145 40139 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 5 0 1 0 0
"221" 0 1 0 0 0 0 426 0 9 0 0 0 0 877 30 0 0 0 0 334 0 0 742 0 0 0 30 0 0 398 0 0 0 0 0 0 0 0 0 0 0 3880 0 0 0 0 1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 512 1781 5836 0 0 0 0 2 0 0 9 0 0 0 0 0 0 0 0 68 0 1 0 0 0 0 0 2 4 0 1 0 0
"223" 0 1 0 0 0 13 1 0 39 0 0 16 2 1534 2 0 8 0 0 2069 0 0 708 0 0 0 0 0 1 1053 0 0 0 0 0 0 0 6 0 223 0 7210 0 0 806 0 343 10 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 727 301 6648 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 13 0 5 0 0 0 0 0 8 6726 0 1 0 0
"224" 0 7 0 0 0 0 2398 0 40 0 0 18 0 232 3 0 0 0 0 9 0 0 884 0 0 0 5 0 0 119 3 0 0 0 0 0 0 0 0 0 0 1224 0 0 2 2 1 36 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 283 1168 3915 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 32 9 0 1 0 473
"225" 0 1 0 0 0 0 511 0 831 0 0 0 0 98 22 0 0 0 0 74 0 0 236 0 12 0 10 0 0 12 3 0 0 0 0 0 0 0 0 48 0 274 0 0 31 0 1 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 642 1165 1660 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 35 0 3 0 0 0 0 0 2 3793 0 36 0 144
"227" 0 1 0 0 0 0 72 0 92 0 14 0 0 169 1 0 0 0 0 547 0 0 432 0 1 0 0 0 3 268 0 0 0 0 0 0 0 0 0 0 0 917 8 0 959 0 76 36 146 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 66 163 586 0 0 0 0 8 0 0 0 0 0 1 0 0 0 0 0 2 0 3 0 0 0 0 0 1 1240 0 1 0 0
"229" 0 1 0 0 0 0 5 0 9 0 0 0 0 730 0 0 0 0 0 1313 0 0 833 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 2192 0 0 44 0 1 5 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 10 4474 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 584 0 0 0 0 0 0 0 1 4 0 1 0 0
"231" 0 1 0 0 0 0 50 0 17 0 0 0 0 331 0 0 0 0 0 5 0 0 774 0 0 0 0 0 0 166 4 0 0 0 0 0 0 2 0 22 0 2148 0 0 11 0 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 238 4469 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 7 0 0 0 0 0 1 9407 0 1 0 0
"233" 0 1 0 0 0 0 413 0 34 0 0 0 0 809 24 0 0 0 0 6 0 0 96 0 4 0 5 0 0 769 2 0 0 0 0 0 0 0 0 0 2 5157 0 0 0 0 1 38 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2606 826 6816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104 0 0 0 0 0 0 0 3 9 0 1 0 0
"234" 2 2 0 0 0 0 203 0 7 0 0 0 0 1599 43 0 0 0 0 112 0 0 155 0 0 0 91 0 0 896 2 0 0 0 0 0 0 9 0 0 0 2017 0 0 38 0 1 35 51 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2847 1079 3 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 4 4 29 0 0 0 0 0 29 4218 0 1 0 0
"235" 0 1 0 0 0 0 71 0 4 0 0 0 0 786 11 0 0 0 0 26273 0 0 226 0 0 0 13 0 0 25 4 0 0 0 0 0 0 10 0 0 0 11535 12 0 0 0 1 19 3 0 0 0 25 0 2 0 0 0 0 0 0 0 0 0 0 0 0 64 429 1233 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 367 0 0 0 0 0 0 2 3 6065 0 1 0 0
"236" 0 3 0 0 0 0 12 0 12 0 0 7 0 366 19 0 0 0 0 2590 0 0 222 0 4 0 7 0 0 364 7 0 0 0 0 0 0 40 0 0 2 121 0 0 169 0 75 8 0 0 46 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 1050 954 1213 0 0 0 0 21 0 0 0 0 0 9 0 0 0 0 0 12 0 24 0 0 0 0 0 6 4 0 1 0 0
"237" 0 1 0 0 0 0 4 0 5 0 3 0 0 526 0 0 0 0 0 1659 0 0 4 0 0 0 0 0 0 14 4 0 0 0 0 0 0 0 0 0 0 630 3 0 172 0 1 16 6 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 178 40 2199 2 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 1 2 0 1 0 0
"238" 0 1 0 0 0 0 3059 0 5 0 0 0 0 2944 1 0 0 0 0 1335 0 0 33 0 0 0 25 0 0 2719 0 0 0 0 0 0 0 66 0 0 0 15 0 0 866 0 1 71 0 0 49 0 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 4 1162 8329 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 5 0 3 0 0 0 0 0 2 83 0 1 0 1
"239" 0 1 0 0 0 0 7252 0 17 0 0 53 1 581 8 0 5 0 0 103 0 0 341 0 6 0 63 0 0 200 9 0 0 0 0 0 0 3 0 220 2 2273 0 0 88 0 107 45 7 0 12 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 530 912 3578 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 5 0 1 0 0 0 0 0 16 2816 0 27 0 368
"240" 2 1 0 0 0 0 4 0 17 0 0 0 0 331 44 0 0 0 0 967 0 0 212 0 0 0 11 0 4 124 32 0 0 0 0 0 0 3 0 43 0 1099 4 0 9 0 1 40 75 0 30 0 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2110 1217 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 112 4 0 0 0 0 0 0 14 1988 0 1 0 0
"241" 0 1 0 0 0 0 4 0 27 0 0 0 0 584 22 0 0 0 0 0 0 0 620 0 0 0 48 0 0 291 0 0 0 0 0 0 0 4 0 0 0 2014 0 0 7 0 1 31 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 329 1268 3816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 11 1 0 1 0 0
"242" 0 5 0 0 0 0 4 0 5 0 36 14 0 2501 0 0 0 0 0 123 0 0 748 0 12 0 0 0 0 428 1 0 0 0 0 0 0 18 0 0 0 1037 0 0 59 0 1 18 4 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1024 749 728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 0 0 0 0 0 0 0 1 4755 0 1 0 0
"244" 0 1 0 0 0 0 17 0 13 0 0 0 0 80 5 0 0 0 0 2919 0 0 132 0 0 0 12 0 0 109 6 0 0 0 0 0 0 0 0 0 0 4967 0 0 0 0 82 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3408 8367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2285 0 1 0 0
